date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
15-12-1996,Argentina,Chile,South America,South America,FIFA World Cup qualification,Draw
15-12-1996,Bolivia,Paraguay,South America,South America,FIFA World Cup qualification,Draw
15-12-1996,El Salvador,Canada,North America,North America,FIFA World Cup qualification,Lose
15-12-1996,Israel,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
15-12-1996,Panama,Cuba,North America,North America,FIFA World Cup qualification,Win
15-12-1996,Uruguay,Peru,South America,South America,FIFA World Cup qualification,Win
15-12-1996,Venezuela,Colombia,South America,South America,FIFA World Cup qualification,Lose
18-12-1996,Malta,Spain,Europe,Europe,FIFA World Cup qualification,Lose
21-12-1996,Costa Rica,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
21-12-1996,Guatemala,USA,North America,North America,FIFA World Cup qualification,Draw
11-01-1997,Namibia,Liberia,Africa,Africa,FIFA World Cup qualification,Draw
11-01-1997,Sierra Leone,Gabon,Africa,Africa,FIFA World Cup qualification,Win
11-01-1997,Zambia,South Africa,Africa,Africa,FIFA World Cup qualification,Draw
12-01-1997,Bolivia,Ecuador,South America,South America,FIFA World Cup qualification,Win
12-01-1997,Burkina Faso,Guinea,Africa,Africa,FIFA World Cup qualification,Lose
12-01-1997,Cameroon,Angola,Africa,Africa,FIFA World Cup qualification,Draw
12-01-1997,Ghana,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
12-01-1997,Kenya,Nigeria,Africa,Africa,FIFA World Cup qualification,Draw
12-01-1997,Peru,Chile,South America,South America,FIFA World Cup qualification,Win
12-01-1997,Tunisia,Egypt,Africa,Africa,FIFA World Cup qualification,Win
12-01-1997,Uruguay,Argentina,South America,South America,FIFA World Cup qualification,Draw
12-01-1997,Venezuela,Paraguay,South America,South America,FIFA World Cup qualification,Lose
12-01-1997,Zimbabwe,Togo,Africa,Africa,FIFA World Cup qualification,Win
11-02-1997,Estonia,Scotland,Europe,Europe,FIFA World Cup qualification,Draw
12-02-1997,Bolivia,Chile,South America,South America,FIFA World Cup qualification,Draw
12-02-1997,Colombia,Argentina,South America,South America,FIFA World Cup qualification,Lose
12-02-1997,Ecuador,Uruguay,South America,South America,FIFA World Cup qualification,Win
12-02-1997,England,Italy,Europe,Europe,FIFA World Cup qualification,Lose
12-02-1997,Paraguay,Peru,South America,South America,FIFA World Cup qualification,Win
12-02-1997,Spain,Malta,Europe,Europe,FIFA World Cup qualification,Win
15-02-1997,Tonga,Solomon Islands,Africa,Oceania,FIFA World Cup qualification,Lose
22-02-1997,Hong Kong,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
01-03-1997,Solomon Islands,Tonga,Oceania,Africa,FIFA World Cup qualification,Win
02-03-1997,Jamaica,USA,North America,North America,FIFA World Cup qualification,Draw
02-03-1997,Mexico,Canada,North America,North America,FIFA World Cup qualification,Win
02-03-1997,Thailand,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
09-03-1997,Thailand,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
16-03-1997,Costa Rica,Mexico,North America,North America,FIFA World Cup qualification,Draw
16-03-1997,Malaysia,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
16-03-1997,USA,Canada,North America,North America,FIFA World Cup qualification,Win
18-03-1997,Bangladesh,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Lose
18-03-1997,Malaysia,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
20-03-1997,Bangladesh,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
20-03-1997,Malaysia,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
23-03-1997,Costa Rica,USA,North America,North America,FIFA World Cup qualification,Win
23-03-1997,Nepal,Macau,Asia,Asia,FIFA World Cup qualification,Draw
23-03-1997,Oman,Japan,Asia,Asia,FIFA World Cup qualification,Lose
25-03-1997,Macau,Japan,Asia,Asia,FIFA World Cup qualification,Lose
25-03-1997,Oman,Nepal,Asia,Asia,FIFA World Cup qualification,Win
27-03-1997,Nepal,Japan,Asia,Asia,FIFA World Cup qualification,Lose
27-03-1997,Oman,Macau,Asia,Asia,FIFA World Cup qualification,Win
27-03-1997,Saudi Arabia,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
29-03-1997,Albania,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
29-03-1997,Croatia,Denmark,Europe,Europe,FIFA World Cup qualification,Draw
29-03-1997,Cyprus,Russia,Europe,Europe,FIFA World Cup qualification,Draw
29-03-1997,Italy,Moldova,Europe,Europe,FIFA World Cup qualification,Win
29-03-1997,Netherlands,San Marino,Europe,Europe,FIFA World Cup qualification,Win
29-03-1997,Northern Ireland,Portugal,Europe,Europe,FIFA World Cup qualification,Draw
29-03-1997,Romania,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
29-03-1997,Saudi Arabia,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
29-03-1997,Scotland,Estonia,Europe,Europe,FIFA World Cup qualification,Win
29-03-1997,Wales,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
30-03-1997,Hong Kong,Thailand,Asia,Asia,FIFA World Cup qualification,Win
31-03-1997,Bangladesh,Malaysia,Asia,Asia,FIFA World Cup qualification,Lose
31-03-1997,Luxembourg,Israel,Europe,Europe,FIFA World Cup qualification,Lose
31-03-1997,Malta,Slovakia,Europe,Europe,FIFA World Cup qualification,Lose
31-03-1997,Saudi Arabia,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
02-04-1997,Albania,Germany,Europe,Europe,FIFA World Cup qualification,Lose
02-04-1997,Azerbaijan,Finland,Europe,Europe,FIFA World Cup qualification,Lose
02-04-1997,Bolivia,Argentina,South America,South America,FIFA World Cup qualification,Win
02-04-1997,Bosnia and Herzegovina,Greece,Europe,Europe,FIFA World Cup qualification,Lose
02-04-1997,Bulgaria,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
02-04-1997,Croatia,Slovenia,Europe,Europe,FIFA World Cup qualification,Draw
02-04-1997,Lithuania,Romania,Europe,Europe,FIFA World Cup qualification,Lose
02-04-1997,North Macedonia,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Win
02-04-1997,Paraguay,Colombia,South America,South America,FIFA World Cup qualification,Win
02-04-1997,Peru,Ecuador,South America,South America,FIFA World Cup qualification,Draw
02-04-1997,Poland,Italy,Europe,Europe,FIFA World Cup qualification,Draw
02-04-1997,Scotland,Austria,Europe,Europe,FIFA World Cup qualification,Win
02-04-1997,Turkey,Netherlands,Europe,Europe,FIFA World Cup qualification,Win
02-04-1997,Ukraine,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Win
02-04-1997,Uruguay,Venezuela,South America,South America,FIFA World Cup qualification,Win
05-04-1997,Nigeria,Guinea,Africa,Africa,FIFA World Cup qualification,Win
05-04-1997,Sierra Leone,Ghana,Africa,Africa,FIFA World Cup qualification,Draw
06-04-1997,Angola,Togo,Africa,Africa,FIFA World Cup qualification,Win
06-04-1997,Cameroon,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
06-04-1997,Canada,El Salvador,North America,North America,FIFA World Cup qualification,Draw
06-04-1997,Congo,South Africa,Africa,Africa,FIFA World Cup qualification,Win
06-04-1997,Gabon,Morocco,Africa,Africa,FIFA World Cup qualification,Lose
06-04-1997,Indonesia,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
06-04-1997,Kenya,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
06-04-1997,Liberia,Egypt,Africa,Africa,FIFA World Cup qualification,Win
06-04-1997,Namibia,Tunisia,Africa,Africa,FIFA World Cup qualification,Lose
08-04-1997,Jordan,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Draw
11-04-1997,Bahrain,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Lose
13-04-1997,Indonesia,Yemen,Asia,Asia,FIFA World Cup qualification,Draw
13-04-1997,Lebanon,Singapore,Asia,Asia,FIFA World Cup qualification,Draw
13-04-1997,Mexico,Jamaica,North America,North America,FIFA World Cup qualification,Win
14-04-1997,Bahrain,Jordan,Asia,Asia,FIFA World Cup qualification,Win
19-04-1997,Jordan,Bahrain,Asia,Asia,FIFA World Cup qualification,Win
20-04-1997,Cambodia,Yemen,Asia,Asia,FIFA World Cup qualification,Lose
20-04-1997,USA,Mexico,North America,North America,FIFA World Cup qualification,Draw
22-04-1997,United Arab Emirates,Bahrain,Asia,Asia,FIFA World Cup qualification,Win
26-04-1997,Namibia,Egypt,Africa,Africa,FIFA World Cup qualification,Lose
26-04-1997,Sierra Leone,Morocco,Africa,Africa,FIFA World Cup qualification,Lose
26-04-1997,Singapore,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
26-04-1997,United Arab Emirates,Jordan,Asia,Asia,FIFA World Cup qualification,Win
27-04-1997,Burkina Faso,Nigeria,Africa,Africa,FIFA World Cup qualification,Lose
27-04-1997,Cambodia,Indonesia,Asia,Asia,FIFA World Cup qualification,Draw
27-04-1997,Cameroon,Togo,Africa,Africa,FIFA World Cup qualification,Win
27-04-1997,Canada,Jamaica,North America,North America,FIFA World Cup qualification,Draw
27-04-1997,Ghana,Gabon,Africa,Africa,FIFA World Cup qualification,Win
27-04-1997,Kenya,Guinea,Africa,Africa,FIFA World Cup qualification,Win
27-04-1997,Tunisia,Liberia,Africa,Africa,FIFA World Cup qualification,Win
27-04-1997,Zambia,Congo,Africa,Africa,FIFA World Cup qualification,Win
27-04-1997,Zimbabwe,Angola,Africa,Africa,FIFA World Cup qualification,Draw
29-04-1997,Chile,Venezuela,South America,South America,FIFA World Cup qualification,Win
30-04-1997,Argentina,Ecuador,South America,South America,FIFA World Cup qualification,Win
30-04-1997,Armenia,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
30-04-1997,Austria,Estonia,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Colombia,Peru,South America,South America,FIFA World Cup qualification,Lose
30-04-1997,Denmark,Slovenia,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,England,Georgia,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Germany,Ukraine,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Greece,Croatia,Europe,Europe,FIFA World Cup qualification,Lose
30-04-1997,Israel,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Italy,Poland,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Latvia,Belarus,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Liechtenstein,Lithuania,Europe,Europe,FIFA World Cup qualification,Lose
30-04-1997,Malta,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Lose
30-04-1997,Norway,Finland,Europe,Europe,FIFA World Cup qualification,Draw
30-04-1997,Paraguay,Uruguay,South America,South America,FIFA World Cup qualification,Win
30-04-1997,Romania,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Russia,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,San Marino,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
30-04-1997,Sweden,Scotland,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Switzerland,Hungary,Europe,Europe,FIFA World Cup qualification,Win
30-04-1997,Turkey,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
04-05-1997,El Salvador,Costa Rica,North America,North America,FIFA World Cup qualification,Win
04-05-1997,Tajikistan,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
04-05-1997,Turkmenistan,China PR,Asia,Asia,FIFA World Cup qualification,Lose
07-05-1997,Ukraine,Armenia,Europe,Europe,FIFA World Cup qualification,Draw
08-05-1997,Kuwait,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
09-05-1997,Yemen,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
11-05-1997,Costa Rica,Jamaica,North America,North America,FIFA World Cup qualification,Win
11-05-1997,Kazakhstan,Pakistan,Europe,Asia,FIFA World Cup qualification,Win
11-05-1997,Tajikistan,China PR,Asia,Asia,FIFA World Cup qualification,Lose
11-05-1997,Turkmenistan,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
16-05-1997,Yemen,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
18-05-1997,Estonia,Latvia,Europe,Europe,FIFA World Cup qualification,Lose
18-05-1997,Jamaica,El Salvador,North America,North America,FIFA World Cup qualification,Win
21-05-1997,Republic of Ireland,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
23-05-1997,Pakistan,Iraq,Asia,Asia,FIFA World Cup qualification,Lose
24-05-1997,Singapore,Lebanon,Asia,Asia,FIFA World Cup qualification,Lose
25-05-1997,Turkmenistan,Tajikistan,Asia,Asia,FIFA World Cup qualification,Lose
25-05-1997,Uzbekistan,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
25-05-1997,Vietnam,China PR,Asia,Asia,FIFA World Cup qualification,Lose
28-05-1997,Korea Republic,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
31-05-1997,Papua New Guinea,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Win
31-05-1997,Poland,England,Europe,Europe,FIFA World Cup qualification,Lose
01-06-1997,Canada,Costa Rica,North America,North America,FIFA World Cup qualification,Win
01-06-1997,China PR,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Win
01-06-1997,Indonesia,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Draw
01-06-1997,Korea Republic,Thailand,Asia,Asia,FIFA World Cup qualification,Draw
01-06-1997,Vietnam,Tajikistan,Asia,Asia,FIFA World Cup qualification,Lose
02-06-1997,Maldives,IR Iran,Africa,Asia,FIFA World Cup qualification,Lose
04-06-1997,Kyrgyz Republic,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
04-06-1997,Syria,Maldives,Asia,Africa,FIFA World Cup qualification,Win
05-06-1997,Kuwait,Singapore,Asia,Asia,FIFA World Cup qualification,Win
06-06-1997,Iraq,Kazakhstan,Asia,Europe,FIFA World Cup qualification,Lose
06-06-1997,Kyrgyz Republic,Maldives,Asia,Africa,FIFA World Cup qualification,Win
06-06-1997,Syria,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
07-06-1997,Belgium,San Marino,Europe,Europe,FIFA World Cup qualification,Win
07-06-1997,Fiji,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Lose
07-06-1997,Georgia,Moldova,Europe,Europe,FIFA World Cup qualification,Win
07-06-1997,North Macedonia,Iceland,Europe,Europe,FIFA World Cup qualification,Win
07-06-1997,Morocco,Ghana,Africa,Africa,FIFA World Cup qualification,Win
07-06-1997,Nigeria,Kenya,Africa,Africa,FIFA World Cup qualification,Win
07-06-1997,Portugal,Albania,Europe,Europe,FIFA World Cup qualification,Win
07-06-1997,Ukraine,Germany,Europe,Europe,FIFA World Cup qualification,Draw
08-06-1997,Angola,Cameroon,Africa,Africa,FIFA World Cup qualification,Draw
08-06-1997,Argentina,Peru,South America,South America,FIFA World Cup qualification,Win
08-06-1997,Belarus,Scotland,Europe,Europe,FIFA World Cup qualification,Lose
08-06-1997,Bulgaria,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
08-06-1997,China PR,Tajikistan,Asia,Asia,FIFA World Cup qualification,Draw
08-06-1997,Denmark,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Win
08-06-1997,Ecuador,Chile,South America,South America,FIFA World Cup qualification,Draw
08-06-1997,Egypt,Tunisia,Africa,Africa,FIFA World Cup qualification,Draw
08-06-1997,El Salvador,Mexico,North America,North America,FIFA World Cup qualification,Lose
08-06-1997,Estonia,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
08-06-1997,Faroe Islands,Malta,Europe,Europe,FIFA World Cup qualification,Win
08-06-1997,Finland,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
08-06-1997,Guinea,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
08-06-1997,Hungary,Norway,Europe,Europe,FIFA World Cup qualification,Draw
08-06-1997,Latvia,Austria,Europe,Europe,FIFA World Cup qualification,Lose
08-06-1997,Liberia,Namibia,Africa,Africa,FIFA World Cup qualification,Lose
08-06-1997,Russia,Israel,Europe,Europe,FIFA World Cup qualification,Win
08-06-1997,South Africa,Zambia,Africa,Africa,FIFA World Cup qualification,Win
08-06-1997,Spain,Czech Republic,Europe,Europe,FIFA World Cup qualification,Win
08-06-1997,Togo,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
08-06-1997,Uruguay,Colombia,South America,South America,FIFA World Cup qualification,Draw
08-06-1997,Venezuela,Bolivia,South America,South America,FIFA World Cup qualification,Draw
08-06-1997,Vietnam,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Lose
09-06-1997,IR Iran,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Win
09-06-1997,Maldives,Syria,Africa,Asia,FIFA World Cup qualification,Lose
11-06-1997,Australia,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
11-06-1997,Iceland,Lithuania,Europe,Europe,FIFA World Cup qualification,Draw
11-06-1997,IR Iran,Maldives,Asia,Africa,FIFA World Cup qualification,Win
11-06-1997,Kyrgyz Republic,Syria,Asia,Asia,FIFA World Cup qualification,Win
11-06-1997,New Zealand,Papua New Guinea,Oceania,Oceania,FIFA World Cup qualification,Win
11-06-1997,Pakistan,Kazakhstan,Asia,Europe,FIFA World Cup qualification,Lose
13-06-1997,Australia,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
13-06-1997,IR Iran,Syria,Asia,Asia,FIFA World Cup qualification,Draw
13-06-1997,Maldives,Kyrgyz Republic,Africa,Asia,FIFA World Cup qualification,Lose
13-06-1997,Yemen,Indonesia,Asia,Asia,FIFA World Cup qualification,Draw
14-06-1997,Poland,Georgia,Europe,Europe,FIFA World Cup qualification,Win
15-06-1997,Fiji,Papua New Guinea,Oceania,Oceania,FIFA World Cup qualification,Win
15-06-1997,Solomon Islands,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
17-06-1997,Australia,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
18-06-1997,New Zealand,Fiji,Oceania,Oceania,FIFA World Cup qualification,Win
19-06-1997,Australia,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
20-06-1997,Iraq,Pakistan,Asia,Asia,FIFA World Cup qualification,Win
20-06-1997,Uzbekistan,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
21-06-1997,Papua New Guinea,Fiji,Oceania,Oceania,FIFA World Cup qualification,Lose
21-06-1997,Tahiti,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Draw
22-06-1997,China PR,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
