date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
1997-03-25,Oman,Nepal,Asia,Asia,FIFA World Cup qualification,Win
1997-03-27,Nepal,Japan,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-27,Oman,Macau,Asia,Asia,FIFA World Cup qualification,Win
1997-03-27,Saudi Arabia,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
1997-03-29,Albania,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
1997-03-29,Croatia,Denmark,Europe,Europe,FIFA World Cup qualification,Draw
1997-03-29,Cyprus,Russia,Europe,Europe,FIFA World Cup qualification,Draw
1997-03-29,Italy,Moldova,Europe,Europe,FIFA World Cup qualification,Win
1997-03-29,Netherlands,San Marino,Europe,Europe,FIFA World Cup qualification,Win
1997-03-29,Northern Ireland,Portugal,Europe,Europe,FIFA World Cup qualification,Draw
1997-03-29,Romania,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
1997-03-29,Saudi Arabia,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
1997-03-29,Scotland,Estonia,Europe,Europe,FIFA World Cup qualification,Win
1997-03-29,Wales,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
1997-03-30,Hong Kong,Thailand,Asia,Asia,FIFA World Cup qualification,Win
1997-03-31,Bangladesh,Malaysia,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-31,Luxembourg,Israel,Europe,Europe,FIFA World Cup qualification,Lose
1997-03-31,Malta,Slovakia,Europe,Europe,FIFA World Cup qualification,Lose
1997-03-31,Saudi Arabia,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
1997-04-02,Albania,Germany,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-02,Azerbaijan,Finland,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-02,Bolivia,Argentina,South America,South America,FIFA World Cup qualification,Win
1997-04-02,Bosnia and Herzegovina,Greece,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-02,Bulgaria,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
1997-04-02,Croatia,Slovenia,Europe,Europe,FIFA World Cup qualification,Draw
1997-04-02,Lithuania,Romania,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-02,North Macedonia,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Win
1997-04-02,Paraguay,Colombia,South America,South America,FIFA World Cup qualification,Win
1997-04-02,Peru,Ecuador,South America,South America,FIFA World Cup qualification,Draw
1997-04-02,Poland,Italy,Europe,Europe,FIFA World Cup qualification,Draw
1997-04-02,Scotland,Austria,Europe,Europe,FIFA World Cup qualification,Win
1997-04-02,Turkey,Netherlands,Europe,Europe,FIFA World Cup qualification,Win
1997-04-02,Ukraine,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Win
1997-04-02,Uruguay,Venezuela,South America,South America,FIFA World Cup qualification,Win
1997-04-05,Nigeria,Guinea,Africa,Africa,FIFA World Cup qualification,Win
1997-04-05,Sierra Leone,Ghana,Africa,Africa,FIFA World Cup qualification,Draw
1997-04-06,Angola,Togo,Africa,Africa,FIFA World Cup qualification,Win
1997-04-06,Cameroon,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
1997-04-06,Canada,El Salvador,North America,North America,FIFA World Cup qualification,Draw
1997-04-06,Congo,South Africa,Africa,Africa,FIFA World Cup qualification,Win
1997-04-06,Gabon,Morocco,Africa,Africa,FIFA World Cup qualification,Lose
1997-04-06,Indonesia,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
1997-04-06,Kenya,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
1997-04-06,Liberia,Egypt,Africa,Africa,FIFA World Cup qualification,Win
1997-04-06,Namibia,Tunisia,Africa,Africa,FIFA World Cup qualification,Lose
1997-04-08,Jordan,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Draw
1997-04-11,Bahrain,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Lose
1997-04-13,Indonesia,Yemen,Asia,Asia,FIFA World Cup qualification,Draw
1997-04-13,Lebanon,Singapore,Asia,Asia,FIFA World Cup qualification,Draw
1997-04-13,Mexico,Jamaica,North America,North America,FIFA World Cup qualification,Win
1997-04-14,Bahrain,Jordan,Asia,Asia,FIFA World Cup qualification,Win
1997-04-19,Jordan,Bahrain,Asia,Asia,FIFA World Cup qualification,Win
1997-04-20,Cambodia,Yemen,Asia,Asia,FIFA World Cup qualification,Lose
1997-04-20,USA,Mexico,North America,North America,FIFA World Cup qualification,Draw
1997-04-22,United Arab Emirates,Bahrain,Asia,Asia,FIFA World Cup qualification,Win
1997-04-26,Namibia,Egypt,Africa,Africa,FIFA World Cup qualification,Lose
1997-04-26,Sierra Leone,Morocco,Africa,Africa,FIFA World Cup qualification,Lose
1997-04-26,Singapore,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
1997-04-26,United Arab Emirates,Jordan,Asia,Asia,FIFA World Cup qualification,Win
1997-04-27,Burkina Faso,Nigeria,Africa,Africa,FIFA World Cup qualification,Lose
1997-04-27,Cambodia,Indonesia,Asia,Asia,FIFA World Cup qualification,Draw
1997-04-27,Cameroon,Togo,Africa,Africa,FIFA World Cup qualification,Win
1997-04-27,Canada,Jamaica,North America,North America,FIFA World Cup qualification,Draw
1997-04-27,Ghana,Gabon,Africa,Africa,FIFA World Cup qualification,Win
1997-04-27,Kenya,Guinea,Africa,Africa,FIFA World Cup qualification,Win
1997-04-27,Tunisia,Liberia,Africa,Africa,FIFA World Cup qualification,Win
1997-04-27,Zambia,Congo,Africa,Africa,FIFA World Cup qualification,Win
1997-04-27,Zimbabwe,Angola,Africa,Africa,FIFA World Cup qualification,Draw
1997-04-29,Chile,Venezuela,South America,South America,FIFA World Cup qualification,Win
1997-04-30,Argentina,Ecuador,South America,South America,FIFA World Cup qualification,Win
1997-04-30,Armenia,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
1997-04-30,Austria,Estonia,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Colombia,Peru,South America,South America,FIFA World Cup qualification,Lose
1997-04-30,Denmark,Slovenia,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,England,Georgia,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Germany,Ukraine,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Greece,Croatia,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-30,Israel,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Italy,Poland,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Latvia,Belarus,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Liechtenstein,Lithuania,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-30,Malta,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-30,Norway,Finland,Europe,Europe,FIFA World Cup qualification,Draw
1997-04-30,Paraguay,Uruguay,South America,South America,FIFA World Cup qualification,Win
1997-04-30,Romania,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Russia,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,San Marino,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-30,Sweden,Scotland,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Switzerland,Hungary,Europe,Europe,FIFA World Cup qualification,Win
1997-04-30,Turkey,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
1997-05-04,El Salvador,Costa Rica,North America,North America,FIFA World Cup qualification,Win
1997-05-04,Tajikistan,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
1997-05-04,Turkmenistan,China PR,Asia,Asia,FIFA World Cup qualification,Lose
1997-05-07,Ukraine,Armenia,Europe,Europe,FIFA World Cup qualification,Draw
1997-05-08,Kuwait,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
1997-05-09,Yemen,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
1997-05-11,Costa Rica,Jamaica,North America,North America,FIFA World Cup qualification,Win
1997-05-11,Kazakhstan,Pakistan,Europe,Asia,FIFA World Cup qualification,Win
1997-05-11,Tajikistan,China PR,Asia,Asia,FIFA World Cup qualification,Lose
1997-05-11,Turkmenistan,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
1997-05-16,Yemen,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
1997-05-18,Estonia,Latvia,Europe,Europe,FIFA World Cup qualification,Lose
1997-05-18,Jamaica,El Salvador,North America,North America,FIFA World Cup qualification,Win
1997-05-21,Republic of Ireland,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
1997-05-23,Pakistan,Iraq,Asia,Asia,FIFA World Cup qualification,Lose
1997-05-24,Singapore,Lebanon,Asia,Asia,FIFA World Cup qualification,Lose
1997-05-25,Turkmenistan,Tajikistan,Asia,Asia,FIFA World Cup qualification,Lose
1997-05-25,Uzbekistan,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
1997-05-25,Vietnam,China PR,Asia,Asia,FIFA World Cup qualification,Lose
1997-05-28,Korea Republic,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
1997-05-31,Papua New Guinea,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Win
1997-05-31,Poland,England,Europe,Europe,FIFA World Cup qualification,Lose
1997-06-01,Canada,Costa Rica,North America,North America,FIFA World Cup qualification,Win
1997-06-01,China PR,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Win
1997-06-01,Indonesia,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Draw
1997-06-01,Korea Republic,Thailand,Asia,Asia,FIFA World Cup qualification,Draw
1997-06-01,Vietnam,Tajikistan,Asia,Asia,FIFA World Cup qualification,Lose
1997-06-02,Maldives,IR Iran,Africa,Asia,FIFA World Cup qualification,Lose
1997-06-04,Kyrgyz Republic,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
1997-06-04,Syria,Maldives,Asia,Africa,FIFA World Cup qualification,Win
1997-06-05,Kuwait,Singapore,Asia,Asia,FIFA World Cup qualification,Win
1997-06-06,Iraq,Kazakhstan,Asia,Europe,FIFA World Cup qualification,Lose
1997-06-06,Kyrgyz Republic,Maldives,Asia,Africa,FIFA World Cup qualification,Win
1997-06-06,Syria,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
1997-06-07,Belgium,San Marino,Europe,Europe,FIFA World Cup qualification,Win
1997-06-07,Fiji,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Lose
1997-06-07,Georgia,Moldova,Europe,Europe,FIFA World Cup qualification,Win
1997-06-07,North Macedonia,Iceland,Europe,Europe,FIFA World Cup qualification,Win
1997-06-07,Morocco,Ghana,Africa,Africa,FIFA World Cup qualification,Win
1997-06-07,Nigeria,Kenya,Africa,Africa,FIFA World Cup qualification,Win
1997-06-07,Portugal,Albania,Europe,Europe,FIFA World Cup qualification,Win
1997-06-07,Ukraine,Germany,Europe,Europe,FIFA World Cup qualification,Draw
1997-06-08,Angola,Cameroon,Africa,Africa,FIFA World Cup qualification,Draw
1997-06-08,Argentina,Peru,South America,South America,FIFA World Cup qualification,Win
1997-06-08,Belarus,Scotland,Europe,Europe,FIFA World Cup qualification,Lose
1997-06-08,Bulgaria,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
1997-06-08,China PR,Tajikistan,Asia,Asia,FIFA World Cup qualification,Draw
1997-06-08,Denmark,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Win
1997-06-08,Ecuador,Chile,South America,South America,FIFA World Cup qualification,Draw
1997-06-08,Egypt,Tunisia,Africa,Africa,FIFA World Cup qualification,Draw
1997-06-08,El Salvador,Mexico,North America,North America,FIFA World Cup qualification,Lose
1997-06-08,Estonia,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
1997-06-08,Faroe Islands,Malta,Europe,Europe,FIFA World Cup qualification,Win
1997-06-08,Finland,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
1997-06-08,Guinea,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
1997-06-08,Hungary,Norway,Europe,Europe,FIFA World Cup qualification,Draw
1997-06-08,Latvia,Austria,Europe,Europe,FIFA World Cup qualification,Lose
1997-06-08,Liberia,Namibia,Africa,Africa,FIFA World Cup qualification,Lose
1997-06-08,Russia,Israel,Europe,Europe,FIFA World Cup qualification,Win
1997-06-08,South Africa,Zambia,Africa,Africa,FIFA World Cup qualification,Win
1997-06-08,Spain,Czech Republic,Europe,Europe,FIFA World Cup qualification,Win
1997-06-08,Togo,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
1997-06-08,Uruguay,Colombia,South America,South America,FIFA World Cup qualification,Draw
1997-06-08,Venezuela,Bolivia,South America,South America,FIFA World Cup qualification,Draw
1997-06-08,Vietnam,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Lose
1997-06-09,IR Iran,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Win
1997-06-09,Maldives,Syria,Africa,Asia,FIFA World Cup qualification,Lose
1997-06-11,Australia,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
1997-06-11,Iceland,Lithuania,Europe,Europe,FIFA World Cup qualification,Draw
1997-06-11,IR Iran,Maldives,Asia,Africa,FIFA World Cup qualification,Win
1997-06-11,Kyrgyz Republic,Syria,Asia,Asia,FIFA World Cup qualification,Win
1997-06-11,New Zealand,Papua New Guinea,Oceania,Oceania,FIFA World Cup qualification,Win
1997-06-11,Pakistan,Kazakhstan,Asia,Europe,FIFA World Cup qualification,Lose
1997-06-13,Australia,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
1997-06-13,IR Iran,Syria,Asia,Asia,FIFA World Cup qualification,Draw
1997-06-13,Maldives,Kyrgyz Republic,Africa,Asia,FIFA World Cup qualification,Lose
1997-06-13,Yemen,Indonesia,Asia,Asia,FIFA World Cup qualification,Draw
1997-06-14,Poland,Georgia,Europe,Europe,FIFA World Cup qualification,Win
1997-06-15,Fiji,Papua New Guinea,Oceania,Oceania,FIFA World Cup qualification,Win
1997-06-15,Solomon Islands,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
1997-06-17,Australia,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
1997-06-18,New Zealand,Fiji,Oceania,Oceania,FIFA World Cup qualification,Win
1997-06-19,Australia,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
1997-06-20,Iraq,Pakistan,Asia,Asia,FIFA World Cup qualification,Win
1997-06-20,Uzbekistan,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
1997-06-21,Papua New Guinea,Fiji,Oceania,Oceania,FIFA World Cup qualification,Lose
1997-06-21,Tahiti,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Draw
1997-06-22,China PR,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
1997-06-22,Japan,Macau,Asia,Asia,FIFA World Cup qualification,Win
1997-06-22,Lebanon,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
1997-06-22,Nepal,Oman,Asia,Asia,FIFA World Cup qualification,Lose
1997-06-22,Tajikistan,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Win
1997-06-25,Japan,Nepal,Asia,Asia,FIFA World Cup qualification,Win
1997-06-25,Macau,Oman,Asia,Asia,FIFA World Cup qualification,Lose
1997-06-28,Japan,Oman,Asia,Asia,FIFA World Cup qualification,Draw
1997-06-28,Macau,Nepal,Asia,Asia,FIFA World Cup qualification,Win
1997-06-28,New Zealand,Australia,Oceania,Oceania,FIFA World Cup qualification,Lose
1997-06-29,Cambodia,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
1997-06-29,El Salvador,USA,North America,North America,FIFA World Cup qualification,Draw
1997-06-29,Kazakhstan,Iraq,Europe,Asia,FIFA World Cup qualification,Win
1997-07-05,Chile,Colombia,South America,South America,FIFA World Cup qualification,Win
1997-07-06,Australia,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Win
1997-07-06,Paraguay,Argentina,South America,South America,FIFA World Cup qualification,Lose
1997-07-06,Peru,Bolivia,South America,South America,FIFA World Cup qualification,Win
1997-07-06,Venezuela,Ecuador,South America,South America,FIFA World Cup qualification,Draw
1997-07-20,Argentina,Venezuela,South America,South America,FIFA World Cup qualification,Win
1997-07-20,Bolivia,Uruguay,South America,South America,FIFA World Cup qualification,Win
1997-07-20,Chile,Paraguay,South America,South America,FIFA World Cup qualification,Win
1997-07-20,Colombia,Ecuador,South America,South America,FIFA World Cup qualification,Win
1997-08-10,Costa Rica,El Salvador,North America,North America,FIFA World Cup qualification,Draw
1997-08-16,Burkina Faso,Kenya,Africa,Africa,FIFA World Cup qualification,Lose
1997-08-16,Morocco,Gabon,Africa,Africa,FIFA World Cup qualification,Win
1997-08-16,South Africa,Congo,Africa,Africa,FIFA World Cup qualification,Win
1997-08-17,Egypt,Liberia,Africa,Africa,FIFA World Cup qualification,Win
1997-08-17,Ghana,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Lose
1997-08-17,Guinea,Nigeria,Africa,Africa,FIFA World Cup qualification,Win
1997-08-17,Togo,Angola,Africa,Africa,FIFA World Cup qualification,Draw
1997-08-17,Tunisia,Namibia,Africa,Africa,FIFA World Cup qualification,Win
1997-08-17,Zimbabwe,Cameroon,Africa,Africa,FIFA World Cup qualification,Lose
1997-08-20,Belarus,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
1997-08-20,Bosnia and Herzegovina,Denmark,Europe,Europe,FIFA World Cup qualification,Win
1997-08-20,Bulgaria,Israel,Europe,Europe,FIFA World Cup qualification,Win
1997-08-20,Colombia,Bolivia,South America,South America,FIFA World Cup qualification,Win
1997-08-20,Czech Republic,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
1997-08-20,Ecuador,Paraguay,South America,South America,FIFA World Cup qualification,Win
1997-08-20,Estonia,Austria,Europe,Europe,FIFA World Cup qualification,Lose
1997-08-20,Finland,Norway,Europe,Europe,FIFA World Cup qualification,Lose
1997-08-20,Hungary,Switzerland,Europe,Europe,FIFA World Cup qualification,Draw
1997-08-20,Republic of Ireland,Lithuania,Europe,Europe,FIFA World Cup qualification,Draw
1997-08-20,Liechtenstein,Iceland,Europe,Europe,FIFA World Cup qualification,Lose
1997-08-20,Northern Ireland,Germany,Europe,Europe,FIFA World Cup qualification,Lose
